DATE	DEXBZUS	DEXCAUS	DEXCHUS	DEXDNUS	DEXHKUS	DEXINUS	DEXJPUS	DEXKOUS	DEXMAUS	DEXMXUS	DEXNOUS	DEXSDUS	DEXSFUS	DEXSIUS	DEXSLUS	DEXSZUS	DEXTAUS	DEXTHUS	DEXUSAL	DEXUSEU	DEXUSNZ	DEXUSUK	DEXVZUS	DTWEXB	DTWEXM	DTWEXO
2015-04-08	3.0852	1.2508	6.2020	6.9071	7.7503	62.2200	119.96	1093.77	3.6270	14.9065	8.0359	8.6489	11.8145	1.3546	132.9000	0.9634	31.0800	32.5700	0.7715	1.0818	0.7580	1.4924	6.2842	115.0087	91.3470	139.4850
2015-04-09	3.0345	1.2580	6.2050	7.0022	7.7499	62.1800	120.32	1093.80	3.6270	15.0550	8.1059	8.7518	11.9040	1.3583	133.0000	0.9754	31.2400	32.5400	0.7706	1.0671	0.7555	1.4739	6.2842	115.5787	92.2056	139.7160
2015-04-10	3.0784	1.2596	6.2082	7.0517	7.7499	62.2100	120.29	1093.13	3.6632	15.1670	8.1127	8.8180	11.9935	1.3668	132.9000	0.9807	31.2300	32.5100	0.7674	1.0598	0.7532	1.4648	6.2842	116.0151	92.5812	140.2124
2015-04-13	3.1157	1.2603	6.2152	7.0603	7.7500	62.3800	120.32	1100.41	3.7050	15.3110	8.0943	8.8156	12.1095	1.3731	132.9000	0.9780	31.3300	32.5300	0.7579	1.0582	0.7448	1.4658	6.2842	116.3194	92.6684	140.7562
2015-04-14	3.0779	1.2476	6.2113	6.9976	7.7518	62.2500	119.26	1090.76	3.6990	15.2135	7.9347	8.7452	11.9940	1.3590	132.9000	0.9712	31.2100	32.4600	0.7638	1.0672	0.7536	1.4790	6.2842	115.6136	91.8438	140.1999
2015-04-15	3.0571	1.2378	6.2037	7.0466	7.7521	62.3400	119.23	1095.07	3.7030	15.3610	7.8993	8.7930	12.1720	1.3605	132.9000	0.9721	31.2300	32.4300	0.7610	1.0596	0.7537	1.4782	6.2842	115.7307	91.9237	140.3569
2015-04-16	3.0180	1.2206	6.1947	6.9475	7.7516	62.2800	119.18	1086.89	3.6540	15.2160	7.7677	8.5960	11.9650	1.3536	132.9000	0.9584	31.1000	32.4100	0.7796	1.0742	0.7662	1.4923	6.2842	114.8323	90.8353	139.6955
2015-04-17	3.0639	1.2225	6.1976	6.9210	7.7510	62.4800	119.02	1081.99	3.6240	15.3190	7.8368	8.6482	12.0670	1.3467	132.9000	0.9528	31.0500	32.3200	0.7776	1.0780	0.7684	1.4942	6.2842	114.9071	90.7097	139.9988
2015-04-20	3.0446	1.2203	6.2014	6.9324	7.7500	63.0700	119.27	1081.27	3.6200	15.3940	7.8586	8.6701	12.0945	1.3477	132.9000	0.9543	31.0700	32.3900	0.7727	1.0763	0.7667	1.4913	6.2842	115.0912	90.7896	140.2983
2015-04-21	3.0330	1.2274	6.2010	6.9352	7.7501	62.9200	119.45	1081.54	3.6313	15.3810	7.8395	8.6279	12.1120	1.3499	132.9000	0.9528	31.0800	32.3500	0.7741	1.0758	0.7690	1.4944	6.2842	115.1648	90.9402	140.2815
2015-04-22	2.9988	1.2250	6.1927	6.9546	7.7500	62.9600	119.90	1080.64	3.6100	15.4275	7.9045	8.7232	12.2050	1.3461	132.9000	0.9662	31.0600	32.3700	0.7771	1.0729	0.7677	1.5027	6.2842	115.1654	91.0597	140.1454
2015-04-23	2.9807	1.2148	6.1975	6.9061	7.7495	63.2700	119.69	1080.00	3.6220	15.3305	7.8484	8.6500	12.1800	1.3447	133.1000	0.9550	31.0300	32.4300	0.7782	1.0803	0.7585	1.5047	6.2842	114.7529	90.5004	139.9118
2015-04-24	2.9631	1.2168	6.1930	6.8606	7.7499	63.5500	118.98	1075.85	3.5820	15.3825	7.7770	8.6310	12.1055	1.3315	132.9000	0.9533	30.6800	32.5700	0.7825	1.0876	0.7601	1.5176	6.2842	114.4818	90.1308	139.7610
2015-04-27	2.9049	1.2106	6.2185	6.8494	7.7499	63.3400	119.12	1071.01	3.5655	15.3175	7.7167	8.6008	11.9785	1.3276	132.9000	0.9534	30.4400	32.6000	0.7859	1.0892	0.7648	1.5235	6.2842	114.3227	89.9196	139.6661
2015-04-28	2.9002	1.2021	6.2035	6.7970	7.7505	63.0500	118.80	1063.03	3.5540	15.2185	7.6529	8.5333	11.8100	1.3180	132.9000	0.9538	30.4200	32.6200	0.8017	1.0979	0.7733	1.5328	6.2842	113.7386	89.3190	139.1163
2015-04-29	2.9393	1.1955	6.1989	6.6774	7.7504	63.3800	118.83	1066.48	3.5580	15.1680	7.4722	8.3052	11.7185	1.3171	132.9000	0.9358	30.3700	32.8700	0.8065	1.1174	0.7737	1.5485	6.2842	113.1975	88.3547	139.0842
2015-04-30	3.0121	1.2116	6.2018	6.6872	7.7513	63.5800	119.86	1076.74	3.5600	15.3855	7.5680	8.3778	11.9355	1.3261	133.1000	0.9410	30.6400	33.0300	0.7867	1.1162	0.7591	1.5328	6.2842	113.9418	89.0096	139.9118
2015-05-01	3.0145	1.2191	6.2018	6.6692	7.7509	63.6300	120.21	1080.22	3.5600	15.5650	7.6248	8.3931	12.0650	1.3293	133.1000	0.9340	30.7000	33.2000	0.7813	1.1194	0.7520	1.5137	6.2842	114.2566	89.1848	140.3814
2015-05-04	3.0720	1.2108	6.2085	6.6987	7.7530	63.6400	120.25	1081.19	3.5600	15.5120	7.5801	8.3677	12.0455	1.3329	133.1000	0.9357	30.7100	33.3100	0.7839	1.1145	0.7530	1.5118	6.2842	114.3031	89.1789	140.4881
2015-05-05	3.0585	1.2038	6.2058	6.6796	7.7518	63.3100	119.87	1080.46	3.6100	15.3410	7.5859	8.3671	12.0040	1.3329	132.9000	0.9262	30.6300	33.3400	0.7941	1.1174	0.7563	1.5178	6.2842	113.8740	88.7973	140.0156
2015-05-06	3.0485	1.2007	6.2001	6.5795	7.7518	63.5700	119.42	1077.23	3.5700	15.2945	7.4202	8.2188	11.9775	1.3243	133.3000	0.9150	30.6000	33.2500	0.8005	1.1345	0.7513	1.5244	6.2842	113.3233	88.0236	139.7446
2015-05-07	3.0390	1.2139	6.2063	6.6149	7.7539	64.0800	119.74	1093.55	3.5925	15.3325	7.4559	8.2680	12.0405	1.3331	133.3000	0.9196	30.7800	33.5500	0.7914	1.1283	0.7446	1.5223	6.2842	113.8335	88.5882	140.1748
2015-05-08	2.9808	1.2086	6.2084	6.6381	7.7536	63.7300	119.78	1087.28	3.5950	15.1210	7.4502	8.2106	11.9215	1.3290	133.3000	0.9274	30.6800	33.5400	0.7914	1.1241	0.7490	1.5455	6.2842	113.5168	88.5252	139.5688
2015-05-11	3.0385	1.2107	6.2086	6.6973	7.7535	63.9600	120.05	1095.39	3.5985	15.2855	7.5605	8.2950	12.0820	1.3361	133.3000	0.9344	30.7900	33.7100	0.7899	1.1142	0.7350	1.5593	6.2842	114.0112	88.8918	140.1991
2015-05-12	3.0223	1.1987	6.2086	6.6395	7.7528	64.1900	119.80	1093.81	3.6150	15.2980	7.4720	8.3022	12.0430	1.3336	133.5000	0.9266	30.7300	33.7000	0.7989	1.1240	0.7377	1.5685	6.2842	113.5973	88.2035	140.1214
2015-05-13	3.0265	1.1950	6.2043	6.5617	7.7517	63.8800	119.09	1089.72	3.5965	15.2385	7.3597	8.2085	11.8760	1.3239	133.5000	0.9162	30.6400	33.5100	0.8118	1.1372	0.7488	1.5748	6.2842	113.0492	87.5127	139.7602
2015-05-14	2.9910	1.1991	6.2013	6.5660	7.7505	63.4700	119.20	1089.46	3.5800	15.1160	7.3829	8.2531	11.8220	1.3199	133.4000	0.9146	30.5500	33.5000	0.8082	1.1368	0.7500	1.5766	6.2842	112.9183	87.6232	139.3469
2015-05-15	2.9779	1.2009	6.2051	6.5320	7.7505	63.3600	119.36	1083.05	3.5620	14.9970	7.3113	8.2174	11.7645	1.3195	133.4000	0.9174	30.4200	33.4800	0.8053	1.1428	0.7489	1.5772	6.2842	112.6878	87.5059	138.9895
2015-05-18	3.0120	1.2150	6.2041	6.5725	7.7520	63.6600	119.82	1088.19	3.5680	15.1280	7.3808	8.2200	11.8520	1.3258	133.3000	0.9230	30.4700	33.3900	0.8001	1.1354	0.7398	1.5679	6.2842	113.2480	88.1553	139.4270
2015-05-19	3.0175	1.2213	6.2064	6.6872	7.7519	63.8000	120.58	1093.94	3.5900	15.1910	7.5117	8.3356	11.9130	1.3348	133.5000	0.9367	30.5000	33.4900	0.7918	1.1151	0.7354	1.5523	6.2842	113.9798	89.1839	139.7894
2015-05-20	3.0308	1.2212	6.2036	6.7311	7.7521	63.7500	121.28	1097.62	3.6125	15.1900	7.5870	8.3600	11.8705	1.3380	133.5000	0.9395	30.5400	33.6100	0.7877	1.1079	0.7295	1.5544	6.2842	114.2081	89.5066	139.9013
2015-05-21	3.0431	1.2201	6.1958	6.7007	7.7534	63.5100	121.06	1092.41	3.5941	15.2580	7.5470	8.3159	11.8395	1.3362	133.6000	0.9346	30.4300	33.4000	0.7888	1.1126	0.7320	1.5672	6.2842	114.0238	89.2143	139.8479
2015-05-22	3.0705	1.2288	6.1972	6.7574	7.7517	63.4300	121.45	1093.46	3.5820	15.2915	7.6290	8.3740	11.8600	1.3360	133.6000	0.9428	30.4300	33.4800	0.7828	1.1033	0.7307	1.5484	6.2842	114.4649	89.8915	140.0021
2015-05-25	.	.	.	.	.	.	.	.	.	.	.	.	11.8600	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-05-26	3.1489	1.2428	6.2038	6.8525	7.7523	63.8700	123.08	1106.06	3.6260	15.3310	7.7518	8.4722	12.0790	1.3484	133.9000	0.9503	30.6500	33.7300	0.7738	1.0876	0.7228	1.5398	6.2842	115.3675	90.9928	140.6521
2015-05-27	3.1708	1.2483	6.2011	6.8478	7.7594	63.9200	123.76	1107.84	3.6350	15.3570	7.7634	8.5020	12.0775	1.3525	133.9000	0.9508	30.6600	33.7800	0.7712	1.0888	0.7228	1.5324	6.2842	115.5505	91.1925	140.8114
2015-05-28	3.1755	1.2474	6.2002	6.8343	7.7535	63.8300	124.18	1109.86	3.6410	15.3765	7.8466	8.4941	12.1655	1.3531	133.9000	0.9458	30.6500	33.7800	0.7631	1.0914	0.7150	1.5291	6.2842	115.5730	91.1521	140.9059
2015-05-29	3.1855	1.2466	6.1980	6.7851	7.7535	63.7100	123.98	1111.99	3.6640	15.3688	7.7845	8.5245	12.1420	1.3478	133.9000	0.9404	30.8100	33.6500	0.7659	1.0994	0.7111	1.5286	6.2842	115.3926	90.8242	140.9002
2015-06-01	3.1655	1.2547	6.1985	6.8351	7.7567	63.5900	124.64	1115.61	3.6810	15.4685	7.9633	8.5884	12.2530	1.3545	133.9000	0.9467	30.8700	33.6900	0.7613	1.0913	0.7098	1.5187	6.2842	115.8876	91.4334	141.2510
2015-06-02	3.1391	1.2425	6.1980	6.7020	7.7566	63.7200	124.19	1109.34	3.6970	15.4345	7.8547	8.4618	12.2290	1.3487	133.9000	0.9343	30.8200	33.7400	0.7748	1.1130	0.7154	1.5331	6.2842	115.1350	90.2311	141.0387
2015-06-03	3.1103	1.2437	6.1976	6.6104	7.7530	63.9900	124.06	1104.33	3.6835	15.4555	7.7207	8.2778	12.2625	1.3411	133.9000	0.9336	30.7600	33.6200	0.7803	1.1285	0.7152	1.5351	6.2842	114.8379	89.6853	141.0407
2015-06-04	3.1446	1.2477	6.2006	6.6184	7.7522	63.9600	124.56	1112.56	3.6950	15.5575	7.7435	8.2612	12.3625	1.3478	133.9000	0.9342	30.9000	33.7400	0.7673	1.1271	0.7116	1.5367	6.2842	115.2072	89.8962	141.5851
2015-06-05	3.1604	1.2488	6.2024	6.7153	7.7531	63.7600	125.58	1121.18	3.7170	15.6925	7.9611	8.4144	12.5715	1.3572	133.9000	0.9436	31.0500	33.8600	0.7622	1.1108	0.7046	1.5267	6.2842	115.8773	90.6846	142.0978
2015-06-08	3.1226	1.2435	6.2053	6.6404	7.7518	64.0300	125.08	1121.95	3.7660	15.6735	7.8678	8.3470	12.5400	1.3570	133.9000	0.9332	31.1300	33.8100	0.7650	1.1232	0.7097	1.5280	6.2842	115.5341	90.0514	142.1043
2015-06-09	3.0950	1.2316	6.2047	6.6116	7.7533	63.9600	124.16	1119.38	3.7470	15.5530	7.7673	8.2885	12.4300	1.3512	133.8000	0.9295	31.0900	33.7300	0.7685	1.1284	0.7137	1.5383	6.2842	114.9918	89.4579	141.6386
2015-06-10	3.1013	1.2267	6.2055	6.5992	7.7524	63.8100	122.72	1110.32	3.7224	15.4610	7.7619	8.2592	12.3115	1.3414	133.8000	0.9292	30.8600	33.5900	0.7749	1.1307	0.7194	1.5530	6.2842	114.5567	89.0339	141.2038
2015-06-11	3.1419	1.2314	6.2065	6.6379	7.7523	63.9300	123.62	1113.24	3.7450	15.3990	7.8584	8.2353	12.3370	1.3469	133.8000	0.9364	30.9400	33.6900	0.7726	1.1236	0.6990	1.5493	6.2842	114.8503	89.5025	141.2820
2015-06-12	3.1011	1.2306	6.2081	6.6147	7.7530	64.0200	123.23	1111.63	3.7580	15.3975	7.7208	8.1623	12.4050	1.3430	134.0000	0.9260	30.9300	33.6700	0.7742	1.1278	0.6985	1.5587	6.2842	114.6791	89.2021	141.2682
2015-06-15	3.0958	1.2321	6.2080	6.6208	7.7523	64.0300	123.38	1114.94	3.7590	15.4190	7.7691	8.1845	12.4025	1.3462	134.0000	0.9351	30.9100	33.6800	0.7767	1.1266	0.7005	1.5572	6.2842	114.7673	89.3301	141.3069
2015-06-16	3.1052	1.2328	6.2085	6.6372	7.7519	64.2100	123.39	1118.08	3.7490	15.4230	7.7743	8.1973	12.3815	1.3436	134.0000	0.9325	30.8800	33.6900	0.7753	1.1238	0.6986	1.5637	6.2842	114.8142	89.3969	141.3289
2015-06-17	3.0946	1.2307	6.2086	6.6321	7.7525	64.1400	124.25	1122.83	3.7570	15.4300	7.7211	8.1951	12.4100	1.3478	134.0000	0.9272	30.9700	33.7500	0.7667	1.1244	0.6913	1.5708	6.2842	114.8444	89.3945	141.3965
2015-06-18	3.0405	1.2206	6.2075	6.5421	7.7526	63.6200	122.87	1101.55	3.7080	15.2710	7.7561	8.1076	12.1890	1.3316	134.2000	0.9196	30.6800	33.6100	0.7831	1.1404	0.6942	1.5882	6.2842	113.8771	88.3599	140.5387
2015-06-19	3.0887	1.2273	6.2085	6.5827	7.7515	63.4300	122.70	1102.64	3.7390	15.3440	7.7871	8.1354	12.1545	1.3359	134.2000	0.9206	30.7000	33.6400	0.7758	1.1335	0.6895	1.5881	6.2842	114.2330	88.7238	140.8738
2015-06-22	3.0833	1.2286	6.2085	6.5574	7.7517	63.5100	123.28	1098.85	3.7300	15.3265	7.7179	8.1149	12.1105	1.3346	133.9000	0.9188	30.7200	33.6800	0.7745	1.1378	0.6876	1.5823	6.2842	114.1569	88.6982	140.7405
2015-06-23	3.0913	1.2326	6.2066	6.6680	7.7527	63.5700	123.71	1104.54	3.7360	15.3970	7.8240	8.2456	12.1955	1.3404	133.9000	0.9336	30.8700	33.7600	0.7739	1.1190	0.6851	1.5751	6.2842	114.7336	89.5408	140.9866
2015-06-24	3.0884	1.2413	6.2061	6.6730	7.7529	63.5400	124.24	1110.67	3.7491	15.4450	7.8748	8.2613	12.1455	1.3453	134.2100	0.9360	30.9800	33.7900	0.7689	1.1178	0.6868	1.5681	6.2842	115.0215	89.8757	141.2110
2015-06-25	3.1144	1.2346	6.2084	6.6631	7.7518	63.5000	123.63	1111.05	3.7551	15.4860	7.8175	8.2444	12.0845	1.3433	134.1800	0.9375	30.9300	33.7500	0.7741	1.1196	0.6911	1.5728	6.2842	114.9359	89.5816	141.3727
2015-06-26	3.1223	1.2358	6.2080	6.6897	7.7523	63.5400	123.92	1122.31	3.7666	15.5630	7.8377	8.3113	12.2140	1.3486	133.7200	0.9351	31.0100	33.7800	0.7650	1.1156	0.6831	1.5739	6.2842	115.2106	89.7886	141.7190
2015-06-29	3.1403	1.2380	6.2085	6.6726	7.7526	63.7300	122.50	1119.09	3.7826	15.6555	7.8883	8.2494	12.2740	1.3471	133.7400	0.9280	30.8800	33.7500	0.7677	1.1180	0.6854	1.5764	6.2842	115.1877	89.5423	141.9602
2015-06-30	3.1106	1.2473	6.2000	6.6884	7.7513	63.5900	122.10	1117.34	3.7736	15.6902	7.8574	8.2937	12.1450	1.3469	133.7900	0.9346	30.8800	33.7900	0.7704	1.1154	0.6778	1.5727	6.2842	115.2961	89.8171	141.8691
2015-07-01	3.1269	1.2559	6.2008	6.7310	7.7524	63.5500	123.02	1123.89	3.7440	15.7780	7.8909	8.3493	12.2530	1.3517	133.8000	0.9456	30.9300	33.8100	0.7664	1.1084	0.6754	1.5617	6.2842	115.7791	90.4411	142.1723
2015-07-02	3.1110	1.2566	6.2044	6.7236	7.7512	63.3600	123.14	1119.95	3.7761	15.6895	7.9616	8.4545	12.2700	1.3490	133.5900	0.9436	30.8400	33.7900	0.7630	1.1090	0.6726	1.5614	6.2842	115.6798	90.4697	141.9262
2015-07-03	.	.	.	.	.	.	.	.	.	.	.	.	12.2700	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-07-06	3.1454	1.2623	6.2089	6.7382	7.7528	63.2400	122.53	1125.58	3.8071	15.7430	8.0604	8.4468	12.3985	1.3488	133.7900	0.9432	30.9100	33.8200	0.7521	1.1076	0.6703	1.5619	6.2842	115.9269	90.5940	142.3100
2015-07-07	3.1905	1.2742	6.2097	6.8140	7.7553	63.5100	122.16	1133.75	3.8061	15.8330	8.2154	8.5483	12.5090	1.3568	133.7800	0.9482	31.0800	33.9700	0.7435	1.0952	0.6662	1.5443	6.2842	116.5545	91.3568	142.7624
2015-07-08	3.2319	1.2724	6.2087	6.7399	7.7519	63.4700	120.54	1131.75	3.8056	15.8110	8.2541	8.4671	12.5225	1.3508	133.5900	0.9458	31.0100	33.9400	0.7445	1.1072	0.6741	1.5353	6.2842	116.2316	90.7657	142.7619
2015-07-09	3.2130	1.2727	6.2086	6.7678	7.7511	63.3100	121.22	1133.69	3.7945	15.7940	8.1315	8.4956	12.5190	1.3512	133.5500	0.9495	31.0400	33.9200	0.7438	1.1025	0.6727	1.5375	6.2842	116.3169	91.0129	142.6554
2015-07-10	3.1834	1.2713	6.2092	6.6926	7.7510	63.3300	122.75	1127.29	3.7925	15.7305	8.0023	8.4375	12.4630	1.3497	133.5500	0.9411	31.0300	33.9200	0.7427	1.1150	0.6699	1.5503	6.2842	115.9792	90.6362	142.3727
2015-07-13	3.1507	1.2762	6.2081	6.7711	7.7523	63.4300	123.35	1133.93	3.8052	15.7295	8.0721	8.4703	12.4460	1.3572	133.6900	0.9492	31.0600	34.0100	0.7407	1.1020	0.6694	1.5518	6.2842	116.3564	91.2646	142.4464
2015-07-14	3.1197	1.2746	6.2088	6.7742	7.7511	63.2700	123.39	1142.75	3.8048	15.6715	8.1198	8.5027	12.3375	1.3610	133.7900	0.9459	31.0300	34.0300	0.7450	1.1015	0.6707	1.5584	6.2842	116.2778	91.1964	142.3577
2015-07-15	3.1531	1.2935	6.2082	6.8056	7.7502	63.4800	123.89	1146.42	3.8042	15.7740	8.1445	8.5025	12.4355	1.3662	133.7800	0.9521	31.0800	34.1500	0.7366	1.0965	0.6605	1.5621	6.2842	116.8023	91.8313	142.7403
2015-07-16	3.1340	1.2938	6.2094	6.8462	7.7506	63.4300	124.04	1145.24	3.8060	15.7985	8.1304	8.5398	12.3735	1.3652	133.8000	0.9562	31.0700	34.1800	0.7430	1.0898	0.6538	1.5601	6.2842	116.9618	92.0911	142.7797
2015-07-17	3.1915	1.2997	6.2085	6.8776	7.7504	63.4500	124.00	1148.48	3.8048	15.9160	8.1869	8.6402	12.3370	1.3665	133.8000	0.9608	31.1100	34.1900	0.7371	1.0848	0.6527	1.5624	6.2842	117.3229	92.4188	143.1704
2015-07-20	3.2123	1.2982	6.2095	6.8762	7.7508	63.6100	124.24	1156.38	3.8071	15.9885	8.2207	8.6088	12.4350	1.3704	133.7500	0.9630	31.2400	34.4200	0.7380	1.0850	0.6571	1.5587	6.2842	117.4937	92.4286	143.5229
2015-07-21	3.1725	1.2958	6.2095	6.8278	7.7508	63.5700	123.93	1148.33	3.8067	15.9565	8.1136	8.5604	12.3355	1.3635	133.7400	0.9590	31.1700	34.4200	0.7429	1.0927	0.6629	1.5550	6.2842	117.1813	92.0637	143.2794
2015-07-22	3.2232	1.3023	6.2093	6.8548	7.7503	63.6000	124.08	1156.49	3.7905	16.1065	8.1728	8.6267	12.4045	1.3664	133.7000	0.9613	31.2300	34.7100	0.7368	1.0884	0.6572	1.5617	6.2842	117.5900	92.3620	143.8056
2015-07-23	3.2862	1.3030	6.2091	6.7987	7.7508	63.8600	123.88	1160.64	3.8050	16.1325	8.1850	8.5875	12.4245	1.3688	133.7000	0.9581	31.2600	34.8100	0.7375	1.0976	0.6645	1.5533	6.2842	117.5667	92.0648	144.1018
2015-07-24	3.3302	1.3059	6.2095	6.7978	7.7513	64.0400	123.74	1169.02	3.8086	16.2265	8.1839	8.5876	12.6140	1.3716	133.5900	0.9620	31.5000	34.8900	0.7279	1.0976	0.6586	1.5514	6.2842	117.8397	92.1666	144.5672
2015-07-27	3.3560	1.3008	6.2091	6.7141	7.7507	64.2400	123.24	1167.75	3.8176	16.2665	8.1369	8.4916	12.6095	1.3668	133.5600	0.9597	31.5900	34.8400	0.7304	1.1112	0.6636	1.5595	6.2842	117.5401	91.4854	144.7245
2015-07-28	3.3941	1.2933	6.2084	6.7501	7.7511	63.7600	123.52	1161.09	3.8131	16.2565	8.1553	8.5722	12.5660	1.3636	133.5500	0.9638	31.4200	34.8400	0.7325	1.1055	0.6688	1.5617	6.2842	117.5414	91.5680	144.6298
2015-07-29	3.3308	1.2893	6.2089	6.7667	7.7513	63.8300	123.86	1158.49	3.8127	16.1945	8.1313	8.5991	12.5105	1.3658	133.6300	0.9630	31.4200	34.9600	0.7307	1.1026	0.6682	1.5624	6.2842	117.4490	91.6246	144.3650
2015-07-30	3.3696	1.3024	6.2096	6.8353	7.7523	64.0900	124.38	1173.42	3.8156	16.4755	8.1557	8.6344	12.7405	1.3753	133.6100	0.9696	31.5900	35.1800	0.7278	1.0914	0.6589	1.5581	6.2842	118.2980	92.3826	145.2962
2015-07-31	3.4078	1.3047	6.2097	6.7670	7.7514	63.8700	123.94	1159.70	3.8156	16.0610	8.1366	8.5925	12.6200	1.3694	133.6600	0.9636	31.5900	34.9400	0.7332	1.1028	0.6625	1.5634	6.2842	117.6531	91.9203	144.4557
2015-08-03	3.4487	1.3141	6.2087	6.8136	7.7531	63.9900	123.98	1168.63	3.8502	16.1015	8.2370	8.6428	12.6870	1.3775	133.6400	0.9682	31.7000	35.0000	0.7277	1.0962	0.6603	1.5603	6.2842	118.1050	92.3936	144.8699
2015-08-04	3.4693	1.3124	6.2086	6.8120	7.7535	63.7100	124.00	1161.20	3.8506	16.1660	8.2384	8.6453	12.6550	1.3775	133.6200	0.9732	31.6300	35.0600	0.7419	1.0953	0.6588	1.5612	6.2842	118.1106	92.3620	144.9189
2015-08-05	3.4884	1.3181	6.2096	6.8655	7.7519	63.7300	124.84	1174.40	3.8766	16.3775	8.2812	8.7330	12.8100	1.3852	133.5900	0.9810	31.7000	35.1600	0.7346	1.0868	0.6519	1.5604	6.2842	118.7498	92.9313	145.6221
2015-08-06	3.5684	1.3152	6.2096	6.8314	7.7505	63.6700	124.60	1163.25	3.9040	16.3615	8.2804	8.7477	12.7405	1.3835	133.7100	0.9808	31.6400	35.1400	0.7343	1.0922	0.6545	1.5521	6.2842	118.6193	92.7097	145.6017
2015-08-07	3.5281	1.3122	6.2087	6.8091	7.7525	63.7400	124.27	1164.00	3.9241	16.1780	8.2658	8.7679	12.6275	1.3851	133.7100	0.9824	31.6500	35.1000	0.7393	1.0958	0.6596	1.5467	6.2842	118.3321	92.5141	145.2155
2015-08-10	3.4699	1.3056	6.2094	6.7869	7.7529	63.7700	124.55	1161.69	3.9270	16.1535	8.2121	8.6986	12.6735	1.3830	133.7500	0.9848	31.6300	35.1000	0.7404	1.0994	0.6602	1.5546	6.2842	118.0899	92.2482	145.0079
2015-08-11	3.5086	1.3149	6.3232	6.7587	7.7627	64.3300	124.90	1181.36	3.9270	16.3335	8.2721	8.6691	12.8030	1.4038	133.7500	0.9869	32.1600	35.1000	0.7288	1.1042	0.6537	1.5572	6.2842	119.0389	92.3403	146.9387
2015-08-12	3.4725	1.2973	6.3845	6.6655	7.7555	64.8000	123.87	1175.03	4.0375	16.2960	8.1323	8.5672	12.7600	1.4030	133.8000	0.9691	32.1200	35.2300	0.7375	1.1198	0.6635	1.5639	6.2842	118.6743	91.2120	147.4998
2015-08-13	3.5147	1.3078	6.3982	6.6974	7.7550	65.2700	124.32	1176.02	4.0080	16.3735	8.2118	8.4833	12.8205	1.3980	133.9000	0.9760	32.1700	35.1800	0.7361	1.1144	0.6571	1.5595	6.2842	119.1068	91.6863	147.8664
2015-08-14	3.4625	1.3075	6.3908	6.7170	7.7554	65.0200	124.27	1177.62	4.0791	16.3655	8.2289	8.5174	12.7980	1.4047	133.8300	0.9780	32.1500	35.2300	0.7376	1.1110	0.6546	1.5625	6.2842	119.1336	91.7807	147.8110
2015-08-17	3.4728	1.3090	6.3937	6.7376	7.7547	65.3900	124.33	1181.53	4.1020	16.3995	8.1896	8.5198	12.8765	1.4063	134.0000	0.9770	32.4200	35.5000	0.7386	1.1078	0.6580	1.5598	6.2842	119.3824	91.9286	148.1723
2015-08-18	3.4623	1.3075	6.3928	6.7684	7.7541	65.4400	124.39	1185.85	4.0791	16.4220	8.2802	8.5456	12.9260	1.4055	133.7100	0.9764	32.4600	35.6300	0.7334	1.1028	0.6581	1.5658	6.2842	119.5018	92.0601	148.2729
2015-08-19	3.5021	1.3165	6.3956	6.7469	7.7527	65.1700	124.10	1184.35	4.1041	16.5260	8.3486	8.5783	12.9460	1.4058	133.8400	0.9702	32.4900	35.5900	0.7316	1.1061	0.6564	1.5645	6.2842	119.6770	92.0872	148.6199
2015-08-20	3.4617	1.3075	6.3875	6.6642	7.7525	65.4900	123.54	1185.63	4.1350	16.6630	8.2199	8.5060	12.8615	1.4028	133.9000	0.9621	32.5700	35.5900	0.7357	1.1200	0.6634	1.5688	6.2842	119.3772	91.3110	148.9076
2015-08-21	3.4970	1.3146	6.3887	6.5716	7.7508	66.0200	122.11	1194.60	4.1726	16.9250	8.2030	8.3665	12.9250	1.4041	133.9800	0.9488	32.6300	35.6000	0.7343	1.1356	0.6706	1.5698	6.2842	119.4312	90.7105	149.7600
2015-08-24	3.5539	1.3210	6.4029	6.4456	7.7537	66.8000	118.56	1191.13	4.2580	17.0825	8.1990	8.2769	13.1690	1.4092	134.0900	0.9347	33.0000	35.6900	0.7202	1.1580	0.6507	1.5731	6.2842	119.2508	89.6952	150.6239
2015-08-25	3.5456	1.3295	6.4122	6.5412	7.7510	66.0700	119.91	1195.25	4.2104	17.0080	8.2626	8.4405	13.0460	1.4006	133.8100	0.9488	32.5300	35.4800	0.7183	1.1410	0.6522	1.5698	6.2842	119.6317	90.6506	150.2730
2015-08-26	3.6333	1.3301	6.4083	6.5533	7.7512	66.1100	119.07	1185.52	4.2480	17.0890	8.3497	8.4619	13.1250	1.4060	133.8100	0.9472	32.4800	35.5900	0.7087	1.1390	0.6424	1.5493	6.2842	119.8356	90.7639	150.5801
2015-08-27	3.5499	1.3193	6.4053	6.6403	7.7496	65.9900	120.89	1170.49	4.2285	16.8815	8.2981	8.4752	13.1120	1.3982	134.1400	0.9631	32.1600	35.6600	0.7179	1.1239	0.6478	1.5411	6.2842	119.6840	91.3240	149.5601
